delay	perdida	size	timeToServer	totalTime
0	0.00000	100	0.0004502249
0	0.00000	200	0.0005178499
0	0.00000	300	0.0004437590
0	0.00000	400	0.0003097057
0	0.00000	500	0.0004743576
0	0.00000	600	0.0004775095
0	0.00000	700	0.0005581379
0	0.00000	800	0.0004935026
0	0.00000	900	0.0003614187
0	0.00000	1000	0.0004317665
0	0.00000	1100	0.0005511618
0	0.00000	1200	0.0002936649
0	0.00000	1300	0.0002872133
0	0.00000	1400	0.0003592300
0	0.00000	1500	0.0003429985
0	0.00000	1600	0.0003959084
0	0.00000	1700	0.0004601145
0	0.00000	1800	0.0003640795
0	0.00000	1900	0.0003592587
0	0.00000	2000	0.0003609276
0	0.00000	2100	0.0002564287
0	0.00000	2200	0.0002950907
0	0.00000	2300	0.0004582787
0	0.00000	2400	0.0004469395
0	0.00000	2500	0.0004056740
0	0.00000	2600	0.0003992414
0	0.00000	2700	0.0005658865
0	0.00000	2800	0.0004262590
0	0.00000	2900	0.0005762911
0	0.00000	3000	0.0005888987
0	0.00000	3100	0.0004195595
0	0.00000	3200	0.0004460192
0	0.00000	3300	0.0004922485
0	0.00000	3400	0.0002980852
0	0.00000	3500	0.0003747511
0	0.00000	3600	0.0005745840
0	0.00000	3700	0.0003987980
0	0.00000	3800	0.0004397345
0	0.00000	3900	0.0004520464
0	0.00000	4000	0.0004044867
0	0.00000	4100	0.0004974747
0	0.00000	4200	0.0004377413
0	0.00000	4300	0.0002989578
0	0.00000	4400	0.0003364658
0	0.00000	4500	0.0004162788
0	0.00000	4600	0.0004408264
0	0.00000	4700	0.0005338764
0	0.00000	4800	0.0006078291
0	0.00000	4900	0.0004925871
