delay	perdida	size	timeToServer	totalTime
0	0.00000	100	0.0005138206
0	0.00000	200	0.0005118132
0	0.00000	300	0.0004683065
0	0.00000	400	0.0005982924
0	0.00000	500	0.0005328941
0	0.00000	600	0.0007246923
0	0.00000	700	0.0006425619
0	0.00000	800	0.0005886078
0	0.00000	900	0.0009645367
0	0.00000	1000	0.0005407906
0	0.00000	1100	0.0005585623
0	0.00000	1200	0.0006055784
0	0.00000	1300	0.0005060434
0	0.00000	1400	0.0004590654
0	0.00000	1500	0.0003205061
0	0.00000	1600	0.0001209879
0	0.00000	1700	0.0001402473
0	0.00000	1800	0.0002026653
0	0.00000	1900	0.0005359888
0	0.00000	2000	0.0004039145
0	0.00000	2100	0.0003910589
0	0.00000	2200	0.0004751921
0	0.00000	2300	0.0004756117
0	0.00000	2400	0.0004419041
0	0.00000	2500	0.0004598713
0	0.00000	2600	0.0004101467
0	0.00000	2700	0.0003146219
0	0.00000	2800	0.0003265905
0	0.00000	2900	0.0003766775
0	0.00000	3000	0.0004784775
0	0.00000	3100	0.0003671074
0	0.00000	3200	0.0003968477
0	0.00000	3300	0.0005418253
0	0.00000	3400	0.0004966402
0	0.00000	3500	0.0004365396
0	0.00000	3600	0.0003172636
0	0.00000	3700	0.0004281187
0	0.00000	3800	0.0004459572
0	0.00000	3900	0.0004150391
0	0.00000	4000	0.0004334354
0	0.00000	4100	0.0003714037
0	0.00000	4200	0.0004003382
0	0.00000	4300	0.0002326822
0	0.00000	4400	0.0002588749
0	0.00000	4500	0.0003712368
0	0.00000	4600	0.0002842903
0	0.00000	4700	0.0003138304
0	0.00000	4800	0.0003079414
0	0.00000	4900	0.0002912903
